TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,binned_TransactionAmount,Target
378.85,2023-06-16 17:21:15,Debit,Virginia Beach,Branch,78.0,Retired,126.0,1.0,2300.53,2024-11-04 8:09:07,2,2
241.10999999999999,2023-06-16 16:41:23,Debit,Columbus,Branch,30.0,Doctor,55.0,1.0,12385.05,2024-11-04 8:10:49,1,2
20.28,2023-07-19 17:42:38,Debit,Oklahoma City,Online,36.0,Engineer,213.0,1.0,2047.83,2024-11-04 8:10:02,1,0
415.88,2023-04-27 17:30:16,Debit,San Diego,Branch,70.0,Doctor,170.0,1.0,10008.33,2024-11-04 8:08:01,2,2
49.99,2023-02-09 17:53:59,Debit,Omaha,ATM,62.0,Retired,119.42293906810038,1.0,2299.64,2024-11-04 8:08:15,1,1
100.66,nan,Debit,Dallas,Branch,50.0,Doctor,144.0,1.0,14473.33,2024-11-04 8:11:54,1,3
485.54,2023-12-08 16:47:48,Debit,Louisville,Online,19.0,Student,148.0,1.0,1533.32,2024-11-04 8:11:09,2,3
321.15,2023-02-10 17:06:40,Debit,Los Angeles,Branch,46.0,Doctor,179.0,1.0,7005.05,2024-11-04 8:06:33,2,1
711.3,2023-06-26 18:57:37,Debit,San Jose,Branch,21.0,Student,51.00000000000001,1.0,955.4,2024-11-04 8:09:32,0,2
12.23,2023-10-12 16:02:13,Debit,Houston,ATM,42.0,Engineer,139.0,1.0,7844.880000000001,2024-11-04 8:07:29,1,3
350.94,2023-10-30 17:17:51,Debit,Colorado Springs,ATM,20.0,Student,64.0,1.0,221.56,2024-11-04 8:10:35,2,3
301.85,2023-04-18 17:43:50,Debit,Columbus,Online,54.0,Engineer,25.000000000000004,1.0,6586.19,2024-11-04 8:10:05,2,2
29.34,2023-03-09 17:37:08,Debit,Louisville,Online,65.0,Retired,30.0,1.0,3944.82,2024-11-04 8:11:42,1,1
231.71,2023-04-24 17:01:08,Debit,Raleigh,Branch,27.0,Student,148.0,1.0,1127.98,2024-11-04 8:07:02,1,2
179.43,2023-08-11 18:20:48,Debit,Oklahoma City,ATM,58.0,Retired,244.0,1.0,2626.63,2024-11-04 8:10:00,1,0
36.71,2023-01-30 17:11:53,Debit,Jacksonville,Branch,48.0,Doctor,55.0,1.0,6459.38,2024-11-04 8:11:44,1,1
233.24,2023-04-17 16:56:06,Debit,Louisville,ATM,33.0,Engineer,72.0,1.0,6939.23,2024-11-04 8:07:39,1,2
609.14,2023-11-23 16:09:39,Debit,Tucson,ATM,39.0,Engineer,177.0,1.0,9033.87,2024-11-04 8:11:33,0,3
436.64,2023-12-25 17:46:24,Debit,Los Angeles,Branch,31.0,Doctor,111.0,1.0,14365.18,2024-11-04 8:08:23,2,3
870.43,2023-05-31 16:54:20,Debit,Los Angeles,Branch,29.0,Doctor,55.0,1.0,10115.18,2024-11-04 8:07:52,0,2
354.4,2023-11-06 17:23:08,Debit,Chicago,ATM,74.0,Retired,128.0,1.0,7358.65,2024-11-04 8:10:00,2,3
22.63,2023-02-20 17:28:15,Debit,Kansas City,Online,53.0,Engineer,112.0,1.0,4438.03,2024-11-04 8:10:56,1,1
182.19,2023-06-19 16:36:25,Debit,Mesa,Branch,26.0,Student,53.00000000000001,1.0,1176.1,2024-11-04 8:06:27,1,2
126.81,2023-10-30 16:58:01,Debit,Philadelphia,Branch,26.0,Engineer,290.0,1.0,5427.98,2024-11-04 8:12:22,1,3
288.17,2023-09-08 16:48:51,Debit,Virginia Beach,Online,37.0,Engineer,50.00000000000001,1.0,3653.11,2024-11-04 8:10:16,1,0
118.77,2023-10-02 17:44:05,Debit,Atlanta,Branch,55.0,Engineer,123.0,1.0,2104.82,2024-11-04 8:10:29,1,0
651.82,2023-04-14 17:59:43,Debit,Indianapolis,ATM,21.0,Student,166.0,1.0,1802.77,2024-11-04 8:07:02,0,2
66.65,2023-10-17 16:58:59,Debit,Detroit,ATM,37.0,Engineer,33.0,1.0,3559.96,2024-11-04 8:11:00,1,3
98.53,2023-01-16 16:31:48,Debit,Denver,Branch,69.0,Retired,166.0,1.0,3564.8,2024-11-04 8:11:19,1,1
138.95,2023-06-02 16:48:43,Debit,Washington,Online,71.0,Retired,30.0,1.0,6752.92,2024-11-04 8:08:37,1,2
33.89,2023-11-10 16:10:34,Debit,Nashville,Branch,26.0,Student,177.0,1.0,1444.75,2024-11-04 8:11:36,1,3
23.71,2023-09-18 16:04:52,Debit,Atlanta,Branch,58.0,Doctor,164.0,1.0,10788.89,2024-11-04 8:09:16,1,0
26.06,2023-12-21 17:01:24,Debit,San Diego,ATM,65.0,Doctor,283.0,1.0,12893.63,2024-11-04 8:12:00,1,3
17.07,2023-05-01 17:17:12,Debit,Los Angeles,Branch,27.0,Engineer,44.0,1.0,2798.15,2024-11-04 8:11:25,1,2
703.89,2023-09-22 16:42:15,Debit,San Antonio,Online,46.0,Engineer,61.99999999999999,1.0,3583.67,2024-11-04 8:06:44,0,0
26.55,2023-09-20 17:25:26,Debit,Houston,ATM,77.0,Retired,228.0,1.0,3085.38,2024-11-04 8:07:23,1,0
147.4,2023-06-09 16:10:51,Debit,San Jose,Branch,42.0,Engineer,259.0,1.0,6797.71,2024-11-04 8:07:18,1,2
202.11,2023-03-30 16:09:26,Debit,Memphis,ATM,27.0,Student,18.0,1.0,746.47,2024-11-04 8:10:01,1,1
308.42,2023-05-02 16:14:22,Debit,Nashville,Branch,75.0,Retired,39.0,1.0,5427.81,2024-11-04 8:06:34,2,2
11.18,2023-02-27 16:39:28,Debit,Miami,ATM,53.0,Engineer,144.0,1.0,7467.300000000001,2024-11-04 8:10:57,1,1
294.15,2023-02-02 16:19:31,Debit,Fresno,Online,38.0,Engineer,136.0,1.0,6362.16,2024-11-04 8:07:20,1,1
29.58,2023-10-30 17:54:19,Debit,Colorado Springs,Branch,54.0,Engineer,119.42293906810038,1.0,8345.26,2024-11-04 8:11:01,1,3
139.45,2023-07-10 16:43:05,Debit,Boston,Online,27.0,Student,30.999999999999996,1.0,1305.76,2024-11-04 8:10:08,1,0
432.63,2023-06-30 17:10:38,Debit,Colorado Springs,ATM,29.0,Doctor,137.0,1.0,13648.36,2024-11-04 8:10:24,2,2
131.43,2023-02-01 18:47:20,Debit,Charlotte,Online,43.0,Doctor,65.0,1.0,1337.5,2024-11-04 8:12:12,1,1
516.72,2023-10-09 18:43:04,Debit,Mesa,ATM,42.0,Engineer,128.0,1.0,2015.6900000000003,2024-11-04 8:11:35,2,3
166.13,2023-09-06 17:01:50,Debit,Omaha,ATM,68.0,Doctor,227.0,1.0,11822.53,2024-11-04 8:12:08,1,0
626.9,2023-10-10 16:42:09,Debit,Chicago,ATM,23.0,Student,146.0,1.0,587.1099999999999,2024-11-04 8:11:30,0,3
466.85,2023-07-17 16:57:14,Debit,Austin,Branch,56.0,Retired,165.0,1.0,5422.53,2024-11-04 8:09:35,2,0
788.84,2023-05-17 17:00:34,Debit,Phoenix,Online,58.0,Retired,231.0,1.0,1913.73,2024-11-04 8:09:42,0,2
525.28,2023-04-03 16:37:24,Debit,Colorado Springs,ATM,69.0,Retired,134.0,1.0,4693.6,2024-11-04 8:09:39,2,2
632.69,2023-09-12 16:28:38,Debit,Denver,ATM,80.0,Retired,75.99999999999999,1.0,4363.74,2024-11-04 8:09:26,0,0
124.35,2023-12-08 16:39:15,Debit,Oklahoma City,ATM,72.0,Retired,90.0,1.0,3319.76,2024-11-04 8:11:35,1,3
43.85,2023-03-13 16:25:34,Debit,Fresno,ATM,62.0,Retired,122.0,1.0,4356.98,2024-11-04 8:07:18,1,1
283.81,2023-03-09 16:31:54,Debit,San Diego,Branch,28.0,Student,29.000000000000004,1.0,1519.35,2024-11-04 8:10:46,1,1
168.53,2023-06-14 16:30:42,Debit,San Francisco,ATM,71.0,Retired,112.0,1.0,5962.58,2024-11-04 8:12:09,1,2
132.84,2023-08-21 16:28:17,Debit,Oklahoma City,ATM,21.0,Student,143.0,1.0,822.73,2024-11-04 8:08:40,1,0
144.77,2023-07-17 16:48:23,Debit,Albuquerque,Online,20.0,Student,159.0,1.0,867.3199999999999,2024-11-04 8:10:54,1,0
643.22,2023-05-03 17:04:32,Debit,Atlanta,ATM,64.0,Doctor,93.0,1.0,1035.86,2024-11-04 8:07:46,0,2
208.07,2023-07-10 16:51:12,Debit,Oklahoma City,Online,32.0,Doctor,36.0,1.0,8478.9,2024-11-04 8:11:43,1,0
295.5,2023-11-23 18:00:00,Debit,Mesa,ATM,59.0,Retired,36.0,1.0,6280.66,2024-11-04 8:07:08,1,3
30.229999999999997,2023-11-06 17:53:25,Debit,Austin,ATM,44.0,Doctor,99.0,1.0,481.13,2024-11-04 8:12:06,1,3
180.24,2023-07-03 17:03:48,Debit,Phoenix,Branch,58.0,Engineer,144.0,1.0,8431.23,2024-11-04 8:09:17,1,2
96.54,2023-03-13 17:26:17,Debit,New York,Branch,58.0,Retired,95.0,1.0,7182.22,2024-11-04 8:10:31,1,1
79.35,nan,Debit,Los Angeles,Online,67.0,Retired,70.0,1.0,1692.15,2024-11-04 8:09:48,1,3
101.04,2023-07-10 18:16:07,Debit,San Antonio,ATM,27.0,Student,160.0,1.0,1695.57,2024-11-04 8:06:43,1,0
74.42,2023-11-23 17:23:16,Debit,El Paso,Online,49.0,Engineer,68.00000000000001,1.0,6264.21,2024-11-04 8:11:23,1,3
39.66,2023-05-18 16:16:53,Debit,Virginia Beach,Branch,52.0,Engineer,169.0,1.0,8497.34,2024-11-04 8:07:20,1,2
99.36,2023-05-09 16:55:54,Debit,Seattle,ATM,40.0,Doctor,45.99999999999999,1.0,1272.12,2024-11-04 8:09:15,1,2
123.85,2023-08-25 18:47:28,Debit,Las Vegas,Online,56.0,Engineer,244.0,1.0,3959.62,2024-11-04 8:06:36,1,0
426.93,2023-12-25 17:05:00,Debit,Omaha,ATM,19.0,Student,247.99999999999997,1.0,476.18999999999994,2024-11-04 8:09:12,2,3
222.39,2023-08-23 16:32:59,Debit,Virginia Beach,Online,49.0,Engineer,73.0,1.0,3117.39,2024-11-04 8:10:52,1,0
826.23,2023-05-31 16:25:19,Debit,Colorado Springs,ATM,29.0,Doctor,209.0,1.0,7580.590000000001,nan,0,2
297.65646754281164,2023-10-11 16:14:28,Debit,Columbus,Online,35.0,Engineer,67.0,1.0,7936.91,2024-11-04 8:08:50,1,3
131.46,2023-05-15 16:37:12,Debit,Charlotte,Branch,67.0,Retired,258.0,1.0,6642.33,2024-11-04 8:11:30,1,2
268.39,2023-06-26 18:25:14,Debit,Miami,ATM,26.0,Student,171.0,1.0,136.74,2024-11-04 8:06:40,1,2
712.75,nan,Debit,Philadelphia,Branch,44.0,Doctor,25.000000000000004,1.0,8126.0599999999995,2024-11-04 8:09:52,0,3
353.82,2023-04-10 17:57:59,Debit,Milwaukee,ATM,42.0,Doctor,143.0,1.0,705.7499999999999,2024-11-04 8:06:40,2,2
507.25000000000006,2023-10-30 17:21:38,Debit,Washington,Branch,44.67844382691544,Retired,143.0,1.0,5331.57,2024-11-04 8:11:10,2,3
212.74,2023-12-14 18:53:34,Debit,Seattle,Branch,27.0,Engineer,128.0,1.0,7645.469999999999,nan,1,3
364.42,2023-10-10 17:07:27,Debit,Colorado Springs,ATM,51.0,Engineer,146.0,1.0,8119.73,2024-11-04 8:09:16,2,3
195.12,2023-07-25 17:42:45,Debit,Louisville,ATM,46.0,Doctor,144.0,1.0,6101.15,2024-11-04 8:10:40,1,0
230.61,2023-09-04 16:41:19,Debit,Raleigh,Branch,80.0,Retired,204.0,1.0,2561.42,2024-11-04 8:09:46,1,0
242.03000000000003,2023-03-13 16:08:41,Debit,Dallas,Online,58.0,Engineer,123.99999999999999,1.0,4382.73,2024-11-04 8:07:12,1,1
135.03,2023-02-24 17:00:26,Debit,San Francisco,ATM,23.0,Student,180.0,1.0,1278.0,2024-11-04 8:08:18,1,1
193.54,2023-10-24 16:43:03,Debit,Oklahoma City,Branch,80.0,Retired,267.0,1.0,2929.51,2024-11-04 8:08:26,1,3
617.36,2023-11-21 17:05:17,Debit,Kansas City,nan,29.0,Engineer,61.00000000000001,1.0,8926.38,2024-11-04 8:09:23,0,3
266.57,2023-09-26 17:07:06,Debit,El Paso,ATM,72.0,Retired,100.00000000000001,1.0,7676.92,2024-11-04 8:09:17,1,0
153.4,2023-03-31 17:36:57,Debit,Mesa,ATM,45.0,Engineer,144.0,1.0,4657.7,2024-11-04 8:08:08,1,1
5.12,2023-10-13 16:08:26,Debit,New York,Branch,34.0,Engineer,90.0,1.0,3293.01,2024-11-04 8:10:31,1,3
119.11,2023-06-30 16:31:46,Debit,Detroit,ATM,57.0,Engineer,131.0,1.0,7998.25,2024-11-04 8:09:48,1,2
119.72,2023-02-03 18:15:15,Debit,Tucson,Branch,30.0,Engineer,123.0,1.0,3435.34,2024-11-04 8:10:20,1,1
107.4,2023-06-22 16:47:47,Debit,Virginia Beach,Online,58.0,Doctor,32.0,1.0,344.07,2024-11-04 8:08:03,1,2
115.92,2023-01-17 18:42:28,Debit,Raleigh,ATM,53.0,Retired,57.0,1.0,3897.17,2024-11-04 8:09:02,1,1
438.04,2023-08-24 18:54:06,Debit,Philadelphia,ATM,67.0,Retired,247.0,1.0,5358.95,2024-11-04 8:06:33,2,0
677.29,2023-05-01 18:28:00,Debit,Houston,Online,27.0,Engineer,287.0,1.0,627.79,2024-11-04 8:07:16,0,2
296.0,2023-05-15 16:25:29,Debit,Las Vegas,Branch,35.0,Doctor,247.99999999999997,1.0,7418.82,2024-11-04 8:06:54,1,2
100.52,2023-01-30 17:28:00,Debit,Las Vegas,ATM,50.0,Engineer,110.0,1.0,453.39,2024-11-04 8:11:28,1,1
85.35,2023-07-05 16:08:25,Debit,Washington,ATM,66.0,Retired,166.0,1.0,2173.76,2024-11-04 8:06:25,1,2
79.76,2023-02-06 16:26:29,Debit,Raleigh,Branch,39.0,Engineer,170.0,1.0,6452.14,2024-11-04 8:09:34,1,1
386.38,2023-01-24 16:00:14,Debit,Phoenix,Online,42.0,Engineer,135.0,1.0,5528.36,2024-11-04 8:10:06,2,1
165.25,2023-11-24 17:11:27,Debit,Sacramento,Online,35.0,Doctor,106.0,1.0,9939.94,2024-11-04 8:11:35,1,3
14.29,2023-02-28 16:28:25,Debit,Los Angeles,ATM,34.0,Engineer,150.0,1.0,7016.99,2024-11-04 8:08:52,1,1
293.97,2023-11-13 17:34:15,Debit,Phoenix,Branch,68.0,Retired,153.0,1.0,7371.85,2024-11-04 8:08:57,1,3
136.32,2023-10-11 18:50:24,Debit,Miami,Online,19.0,Student,113.0,1.0,264.83,2024-11-04 8:09:24,1,3
251.06,2023-12-06 17:27:14,Debit,Colorado Springs,Online,36.0,Doctor,34.0,1.0,10001.66,2024-11-04 8:10:13,1,3
21.4,2023-12-26 16:07:28,Debit,Fresno,Branch,34.0,Engineer,258.0,1.0,9594.11,2024-11-04 8:11:40,1,3
73.28,2023-03-10 17:33:12,Debit,Boston,Branch,21.0,Student,21.000000000000004,1.0,1329.41,2024-11-04 8:10:57,1,1
70.23,2023-09-13 16:18:07,Debit,Memphis,ATM,38.0,Doctor,260.0,1.0,11624.93,2024-11-04 8:07:16,1,0
689.29,2023-01-06 17:30:07,Debit,El Paso,ATM,22.0,Student,100.00000000000001,1.0,168.84,2024-11-04 8:07:49,0,1
745.03,2023-08-03 17:42:02,Debit,Fort Worth,Online,28.0,Student,231.0,1.0,160.57,2024-11-04 8:09:15,0,0
54.61,2023-12-04 16:10:04,Debit,Milwaukee,ATM,58.0,Engineer,160.0,1.0,7135.64,2024-11-04 8:07:19,1,3
54.05,2023-04-25 16:53:22,Debit,Louisville,Branch,27.0,Student,146.0,1.0,469.13999999999993,2024-11-04 8:11:34,1,2
107.47,2023-04-12 17:39:29,Debit,Austin,Online,67.0,Retired,144.0,1.0,7517.499999999999,2024-11-04 8:12:09,1,2
219.63,2023-11-10 16:06:27,Debit,Charlotte,ATM,48.0,Doctor,44.0,1.0,8013.63,2024-11-04 8:07:29,1,3
188.7,2023-02-10 16:01:04,Debit,New York,Branch,44.67844382691544,Retired,123.0,1.0,5077.06,2024-11-04 8:09:59,1,1
93.52,2023-08-14 17:41:24,Debit,Philadelphia,Online,51.0,Engineer,97.0,1.0,2791.2,2024-11-04 8:08:04,1,0
376.79,2023-01-30 17:47:18,Debit,Milwaukee,Branch,68.0,Retired,265.0,1.0,7749.14,2024-11-04 8:08:44,2,1
8.98,2023-08-21 16:07:13,Debit,Detroit,Online,66.0,nan,56.0,1.0,4516.76,2024-11-04 8:10:53,1,0
697.32,2023-05-11 16:30:04,Debit,Atlanta,Online,68.0,Retired,91.0,1.0,2016.0200000000002,2024-11-04 8:11:18,0,2
442.74,2023-10-16 17:47:41,Debit,San Diego,Branch,23.0,Student,136.0,1.0,1790.27,2024-11-04 8:09:45,2,3
623.9,2023-08-08 17:44:21,Debit,San Jose,ATM,27.0,Student,249.0,1.0,711.4699999999999,2024-11-04 8:10:15,0,0
63.41,2023-11-24 17:29:06,Debit,Fort Worth,ATM,26.0,Student,36.0,1.0,1546.22,2024-11-04 8:07:15,1,3
346.85,2023-11-03 18:33:50,Debit,Kansas City,ATM,44.0,Doctor,88.0,1.0,7208.15,2024-11-04 8:10:25,2,3
7.5,2023-02-17 16:08:54,Debit,Dallas,Online,63.0,Retired,36.0,1.0,6485.78,2024-11-04 8:11:28,1,1
206.46,2023-11-27 18:26:02,Debit,Virginia Beach,ATM,65.0,Retired,279.0,1.0,3984.38,2024-11-04 8:06:44,1,3
423.11,2023-07-25 18:41:02,Debit,Columbus,ATM,60.0,Engineer,47.0,1.0,412.78,2024-11-04 8:10:58,2,0
22.46,2023-05-17 16:03:51,Debit,New York,Online,54.0,Retired,78.0,1.0,6631.5,2024-11-04 8:07:46,1,2
334.89,2023-07-20 18:23:13,Debit,Fort Worth,Online,21.0,Student,260.0,1.0,1661.68,2024-11-04 8:08:44,2,0
144.3,2023-12-08 17:24:44,Debit,Oklahoma City,ATM,18.0,Student,88.0,1.0,312.19,2024-11-04 8:10:39,1,3
366.21,2023-01-12 17:57:06,Debit,Oklahoma City,ATM,62.0,Doctor,181.0,1.0,10862.99,2024-11-04 8:11:36,2,1
99.11,2023-05-01 16:58:41,Debit,Philadelphia,Online,55.0,Retired,12.0,1.0,5414.87,2024-11-04 8:09:35,1,2
539.35,2023-05-22 17:34:50,Debit,Milwaukee,ATM,55.0,Retired,127.0,1.0,3919.4399999999996,2024-11-04 8:11:49,2,2
188.99,2023-06-08 16:43:06,Debit,Oklahoma City,Branch,58.0,Engineer,91.99999999999999,1.0,7315.34,2024-11-04 8:07:32,1,2
710.14,2023-03-08 16:20:43,Debit,El Paso,ATM,26.0,Student,227.0,1.0,465.62999999999994,2024-11-04 8:12:20,0,1
308.68,2023-02-27 17:14:10,Debit,Milwaukee,Online,53.0,Doctor,170.0,1.0,9992.36,2024-11-04 8:10:16,2,1
166.68,2023-03-27 18:47:56,Debit,Mesa,ATM,57.0,Retired,139.0,1.0,5141.19,2024-11-04 8:12:19,1,1
0.99,2023-09-13 16:55:14,Debit,Los Angeles,ATM,44.67844382691544,Engineer,133.0,1.0,4317.85,2024-11-04 8:09:12,1,0
66.58,2023-12-04 17:06:43,Debit,Raleigh,Branch,23.0,Student,79.0,1.0,1636.32,2024-11-04 8:08:48,1,3
223.43,2023-02-08 17:59:42,Debit,Dallas,Branch,77.0,Retired,178.0,1.0,7932.410000000001,2024-11-04 8:09:38,1,1
659.95,2023-09-20 16:59:45,Debit,Detroit,Online,60.0,Engineer,114.0,1.0,3927.6900000000005,2024-11-04 8:06:26,0,0
634.86,2023-08-10 16:28:55,Debit,Chicago,ATM,27.0,Student,45.0,1.0,588.4999999999999,2024-11-04 8:08:00,0,0
654.48,2023-08-07 16:37:06,Debit,Columbus,Branch,19.0,Student,114.0,1.0,6776.41,2024-11-04 8:10:17,0,0
157.97,2023-06-21 16:00:51,Debit,Philadelphia,Branch,48.0,Doctor,140.0,1.0,5529.92,2024-11-04 8:10:06,1,2
254.77,2023-01-18 16:47:29,Debit,Denver,Branch,57.0,Engineer,57.0,1.0,5994.87,2024-11-04 8:07:07,1,1
795.96,2023-09-28 17:53:43,Debit,Raleigh,Online,65.0,Retired,119.0,1.0,5468.58,2024-11-04 8:08:26,0,0
149.25,2023-04-10 16:38:45,Debit,Omaha,ATM,39.0,Engineer,142.0,1.0,5677.52,2024-11-04 8:07:41,1,2
37.57,2023-04-26 18:35:50,Debit,El Paso,ATM,57.0,Retired,42.00000000000001,1.0,7739.54,2024-11-04 8:09:21,1,2
96.89,2023-03-16 16:02:01,Debit,nan,ATM,59.0,nan,53.00000000000001,1.0,6044.93,2024-11-04 8:11:06,1,1
448.33,2023-05-01 16:11:56,Debit,Atlanta,ATM,25.0,Student,161.0,1.0,922.19,2024-11-04 8:09:44,2,2
8.65,2023-06-05 17:08:37,Debit,Las Vegas,Online,48.0,Doctor,273.0,1.0,10778.35,2024-11-04 8:09:03,1,2
65.57,2023-04-06 17:24:16,Debit,Miami,Online,41.0,Engineer,82.0,1.0,5113.438123505977,2024-11-04 8:06:26,1,2
539.81,2023-02-21 16:14:16,Debit,San Francisco,Online,46.0,Engineer,177.0,1.0,2051.25,2024-11-04 8:09:05,2,1
363.53,2023-01-18 17:03:54,Debit,Kansas City,ATM,63.0,Retired,142.0,1.0,1038.91,2024-11-04 8:10:57,2,1
358.18,2023-04-10 16:44:52,Debit,Boston,ATM,18.0,Student,157.0,1.0,619.86,2024-11-04 8:07:58,2,2
167.2,2023-01-18 17:53:37,Debit,San Antonio,Branch,30.0,Doctor,84.00000000000001,1.0,11320.83,2024-11-04 8:06:52,1,1
121.90999999999998,2023-06-26 18:39:52,Debit,Chicago,Branch,60.0,Doctor,133.0,1.0,14510.8,2024-11-04 8:08:59,1,2
137.57,2023-12-11 17:26:22,Debit,Louisville,Online,54.0,Engineer,70.0,1.0,5103.67,2024-11-04 8:11:22,1,3
534.62,2023-12-05 17:51:28,Debit,Oklahoma City,Online,55.0,Doctor,45.0,1.0,13793.53,2024-11-04 8:06:35,2,3
463.92,2023-03-13 16:41:12,Debit,Mesa,Online,50.0,Engineer,199.0,1.0,2403.39,2024-11-04 8:09:14,2,1
320.14,2023-01-31 16:58:42,Debit,Milwaukee,Online,60.0,Retired,96.0,1.0,3075.97,2024-11-04 8:07:40,2,1
214.93,2023-05-15 17:02:15,Debit,Albuquerque,Online,28.0,Student,52.00000000000001,1.0,7835.4,2024-11-04 8:08:51,1,2
660.02,2023-10-12 16:57:36,Debit,Nashville,Branch,20.0,Student,84.00000000000001,1.0,414.43,2024-11-04 8:08:35,0,3
345.81,2023-06-26 16:10:57,Debit,Raleigh,Branch,40.0,Engineer,135.0,1.0,6116.8,2024-11-04 8:12:14,2,2
143.54,2023-10-16 16:06:05,Debit,Philadelphia,ATM,71.0,Retired,80.0,1.0,6067.62,2024-11-04 8:08:22,1,3
42.55,2023-03-31 18:57:11,Debit,Seattle,Branch,53.0,Engineer,29.000000000000004,1.0,7341.43,2024-11-04 8:10:32,1,1
541.79,2023-08-11 16:43:45,Debit,Mesa,ATM,22.0,Student,125.0,1.0,1454.08,2024-11-04 8:11:29,2,0
40.57,2023-02-13 17:02:27,Debit,Columbus,Branch,26.0,Student,63.0,1.0,1476.91,2024-11-04 8:06:37,1,1
498.66999999999996,2023-12-05 16:19:23,Debit,Miami,Online,28.0,Student,244.0,1.0,1719.97,2024-11-04 8:08:24,2,3
227.22,2023-03-27 18:52:04,Debit,El Paso,ATM,53.0,Doctor,220.0,1.0,832.82,2024-11-04 8:11:56,1,1
629.82,2023-07-17 16:22:23,Debit,Colorado Springs,nan,68.0,Retired,159.0,1.0,6385.69,2024-11-04 8:11:59,0,0
59.44,2023-06-13 17:52:56,Debit,Chicago,Online,35.0,Engineer,176.0,1.0,5472.03,2024-11-04 8:06:34,1,2
186.69,2023-12-29 16:38:21,Debit,New York,Branch,30.0,Engineer,53.99999999999999,1.0,8602.22,2024-11-04 8:08:12,1,3
230.46,2023-04-25 17:33:27,Debit,Mesa,Online,19.0,Student,179.0,1.0,162.53,2024-11-04 8:08:50,1,2
377.12,2023-08-14 17:12:27,Debit,Houston,ATM,34.0,Engineer,61.00000000000001,1.0,836.6699999999998,2024-11-04 8:11:40,2,0
420.28,2023-05-17 17:28:25,Debit,Washington,Branch,35.0,Doctor,144.0,1.0,8557.32,2024-11-04 8:09:01,2,2
124.59,2023-05-05 17:32:18,Debit,Charlotte,Branch,27.0,Student,171.0,1.0,129.29,2024-11-04 8:09:21,1,2
73.88,2023-01-02 16:27:18,Debit,Charlotte,Online,39.0,Doctor,34.0,1.0,6474.41,2024-11-04 8:09:09,1,1
77.43,2023-01-19 16:11:12,Debit,Raleigh,Online,21.0,Student,169.0,1.0,5113.438123505977,2024-11-04 8:06:33,1,1
245.93,2023-06-06 18:53:35,Debit,Fresno,Branch,54.0,Engineer,172.0,1.0,7986.629999999999,2024-11-04 8:11:58,1,2
622.41,2023-12-11 16:57:41,Debit,Indianapolis,ATM,64.0,Doctor,125.0,1.0,7322.01,2024-11-04 8:07:48,0,3
43.73,2023-04-03 16:43:29,Debit,Omaha,ATM,34.0,Doctor,145.0,1.0,9929.43,2024-11-04 8:10:33,1,2
770.65,2023-07-05 17:49:26,Debit,Jacksonville,Online,31.0,Doctor,137.0,1.0,7198.8,2024-11-04 8:09:01,0,2
260.31,2023-02-28 16:46:55,Debit,Austin,Branch,63.0,Doctor,113.0,1.0,10980.38,2024-11-04 8:12:03,1,1
119.89,2023-12-19 17:11:31,Debit,Tucson,ATM,67.0,Doctor,60.00000000000001,1.0,6697.77,2024-11-04 8:09:02,1,3
106.39,2023-02-13 18:42:09,Debit,Virginia Beach,Online,37.0,Doctor,281.0,1.0,9410.99,2024-11-04 8:10:32,1,1
12.04,2023-11-15 16:08:52,Debit,Fort Worth,Online,37.0,Engineer,58.00000000000001,1.0,6213.32,2024-11-04 8:08:25,1,3
319.85,2023-07-26 16:44:22,Debit,Denver,ATM,60.0,Doctor,148.0,1.0,711.6599999999999,2024-11-04 8:07:45,2,0
170.53,2023-02-06 18:59:44,Debit,Oklahoma City,Branch,24.0,Student,58.00000000000001,1.0,801.01,2024-11-04 8:09:49,1,1
41.49,2023-04-24 16:47:20,Debit,Albuquerque,Online,24.0,Student,13.0,1.0,928.33,2024-11-04 8:12:03,1,2
350.46,2023-12-08 16:16:02,Debit,Nashville,Branch,51.0,Retired,165.0,1.0,5839.38,2024-11-04 8:06:32,2,3
33.46,2023-02-20 16:52:03,Debit,Seattle,ATM,72.0,Retired,111.0,1.0,3641.07,2024-11-04 8:09:12,1,1
104.79,2023-08-07 16:06:32,Debit,Denver,ATM,70.0,Doctor,223.0,1.0,1352.19,2024-11-04 8:10:07,1,0
246.27000000000004,2023-12-27 16:48:30,Debit,Fresno,Online,29.0,Doctor,141.0,1.0,7299.86,2024-11-04 8:10:57,1,3
48.85,2023-12-08 16:45:12,Debit,Dallas,ATM,19.0,Student,176.0,1.0,1503.56,2024-11-04 8:07:15,1,3
332.0,2023-04-27 16:27:41,Debit,Charlotte,ATM,69.0,Retired,17.0,1.0,5943.13,2024-11-04 8:07:03,2,2
118.1,2023-10-31 16:49:13,Debit,Memphis,Online,54.0,Engineer,167.0,1.0,895.6599999999999,2024-11-04 8:09:14,1,3
295.64,2023-12-14 17:31:18,Debit,Jacksonville,Online,21.0,Student,82.0,1.0,1061.96,2024-11-04 8:10:41,1,3
514.33,2023-06-02 16:27:08,Debit,Philadelphia,Branch,25.0,Student,160.0,1.0,1592.94,2024-11-04 8:12:17,2,2
